x-axis,1,REF1
second,Volt,Volt
+510.628800E-06,+3.232286401093E+00,+3.187939628959E+00
+510.630400E-06,+3.232286401093E+00,+3.187939628959E+00
+510.632000E-06,+3.232286401093E+00,+3.187939628959E+00
+510.633600E-06,+3.232286401093E+00,+3.187939628959E+00
+510.635200E-06,+3.232286401093E+00,+3.187939628959E+00
+510.636800E-06,+3.232286401093E+00,+3.187939628959E+00
+510.638400E-06,+3.232286401093E+00,+3.187939628959E+00
+510.640000E-06,+3.232286401093E+00,+3.187939628959E+00
+510.641600E-06,+3.232286401093E+00,+3.187939628959E+00
+510.643200E-06,+3.232286401093E+00,+3.187939628959E+00
+510.644800E-06,+3.232286401093E+00,+3.187939628959E+00
+510.646400E-06,+3.232286401093E+00,+3.187939628959E+00
+510.648000E-06,+3.232286401093E+00,+3.190516616571E+00
+510.649600E-06,+3.232286401093E+00,+3.194639796529E+00
+510.651200E-06,+3.232286401093E+00,+3.198762976488E+00
+510.652800E-06,+3.232286401093E+00,+3.202886156446E+00
+510.654400E-06,+3.232286401093E+00,+3.207009336404E+00
+510.656000E-06,+3.232286401093E+00,+3.211132516363E+00
+510.657600E-06,+3.232286401093E+00,+3.215255696321E+00
+510.659200E-06,+3.232286401093E+00,+3.219378876280E+00
+510.660800E-06,+3.232286401093E+00,+3.223502056238E+00
+510.662400E-06,+3.232286401093E+00,+3.227625236197E+00
+510.664000E-06,+3.232286401093E+00,+3.231748416155E+00
+510.665600E-06,+3.232286401093E+00,+3.235871596114E+00
+510.667200E-06,+3.232286401093E+00,+3.239994776072E+00
+510.668800E-06,+3.232286401093E+00,+3.244117956030E+00
+510.670400E-06,+3.232286401093E+00,+3.248241135989E+00
+510.672000E-06,+3.232286401093E+00,+3.252364315947E+00
+510.673600E-06,+3.232286401093E+00,+3.256487495906E+00
+510.675200E-06,+3.292587910679E+00,+3.260610675864E+00
+510.676800E-06,+3.252386900696E+00,+3.264733855822E+00
+510.678400E-06,+3.232286401093E+00,+3.268341638148E+00
+510.680000E-06,+3.232286401093E+00,+3.268341638148E+00
+510.681600E-06,+3.232286401093E+00,+3.268341638148E+00
+510.683200E-06,+3.232286401093E+00,+3.268341638148E+00
+510.684800E-06,+3.232286401093E+00,+3.268341638148E+00
+510.686400E-06,+3.232286401093E+00,+3.268341638148E+00
+510.688000E-06,+3.292587910680E+00,+3.268341638148E+00
+510.689600E-06,+3.252386900695E+00,+3.268341638148E+00
+510.691200E-06,+3.232286401093E+00,+3.268341638148E+00
+510.692800E-06,+3.232286401093E+00,+3.268341638148E+00
+510.694400E-06,+3.232286401093E+00,+3.268341638148E+00
+510.696000E-06,+3.232286401093E+00,+3.268341638148E+00
+510.697600E-06,+3.232286401093E+00,+3.268341638148E+00
+510.699200E-06,+3.292587910682E+00,+3.268341638148E+00
+510.700800E-06,+3.312688410282E+00,+3.268341638148E+00
+510.702400E-06,+3.252386900693E+00,+3.268341638148E+00
+510.704000E-06,+3.232286401093E+00,+3.268341638148E+00
+510.705600E-06,+3.292587910682E+00,+3.268341638148E+00
+510.707200E-06,+3.252386900693E+00,+3.268341638148E+00
+510.708800E-06,+3.232286401093E+00,+3.268341638148E+00
+510.710400E-06,+3.232286401093E+00,+3.265764650536E+00
+510.712000E-06,+3.232286401093E+00,+3.261641470577E+00
+510.713600E-06,+3.232286401093E+00,+3.257518290619E+00
+510.715200E-06,+3.232286401093E+00,+3.253395110660E+00
+510.716800E-06,+3.232286401093E+00,+3.249271930702E+00
+510.718400E-06,+3.232286401093E+00,+3.245148750743E+00
+510.720000E-06,+3.232286401093E+00,+3.241025570785E+00
+510.721600E-06,+3.232286401093E+00,+3.236902390826E+00
+510.723200E-06,+3.232286401093E+00,+3.232779210868E+00
+510.724800E-06,+3.232286401093E+00,+3.228656030910E+00
+510.726400E-06,+3.232286401093E+00,+3.224532850951E+00
+510.728000E-06,+3.232286401093E+00,+3.220409670993E+00
+510.729600E-06,+3.232286401093E+00,+3.216286491034E+00
+510.731200E-06,+3.232286401093E+00,+3.212163311076E+00
+510.732800E-06,+3.232286401093E+00,+3.208040131117E+00
+510.734400E-06,+3.232286401093E+00,+3.203916951159E+00
+510.736000E-06,+3.232286401093E+00,+3.199793771201E+00
+510.737600E-06,+3.232286401093E+00,+3.195670591242E+00
+510.739200E-06,+3.232286401093E+00,+3.191547411284E+00
+510.740800E-06,+3.232286401093E+00,+3.188455026592E+00
+510.742400E-06,+3.232286401093E+00,+3.192578206551E+00
+510.744000E-06,+3.232286401093E+00,+3.196701386509E+00
+510.745600E-06,+3.232286401093E+00,+3.200824566468E+00
+510.747200E-06,+3.232286401093E+00,+3.204947746426E+00
+510.748800E-06,+3.232286401093E+00,+3.209070926384E+00
+510.750400E-06,+3.232286401093E+00,+3.213194106343E+00
+510.752000E-06,+3.232286401093E+00,+3.217317286301E+00
+510.753600E-06,+3.232286401093E+00,+3.221440466259E+00
+510.755200E-06,+3.232286401093E+00,+3.225563646218E+00
+510.756800E-06,+3.232286401093E+00,+3.229686826176E+00
+510.758400E-06,+3.232286401093E+00,+3.233810006135E+00
+510.760000E-06,+3.232286401093E+00,+3.237933186093E+00
+510.761600E-06,+3.232286401093E+00,+3.242056366052E+00
+510.763200E-06,+3.232286401093E+00,+3.246179546010E+00
+510.764800E-06,+3.232286401093E+00,+3.250302725968E+00
+510.766400E-06,+3.232286401093E+00,+3.254425905927E+00
+510.768000E-06,+3.232286401093E+00,+3.258549085885E+00
+510.769600E-06,+3.232286401093E+00,+3.262672265844E+00
+510.771200E-06,+3.232286401093E+00,+3.266795445802E+00
+510.772800E-06,+3.232286401093E+00,+3.268341638148E+00
+510.774400E-06,+3.232286401093E+00,+3.268341638148E+00
+510.776000E-06,+3.232286401093E+00,+3.268341638148E+00
+510.777600E-06,+3.232286401093E+00,+3.268341638148E+00
+510.779200E-06,+3.232286401093E+00,+3.268341638148E+00
+510.780800E-06,+3.232286401093E+00,+3.268341638148E+00
+510.782400E-06,+3.232286401093E+00,+3.268341638148E+00
+510.784000E-06,+3.232286401093E+00,+3.268341638148E+00
+510.785600E-06,+3.232286401093E+00,+3.268341638148E+00
+510.787200E-06,+3.232286401093E+00,+3.268341638148E+00
+510.788800E-06,+3.232286401093E+00,+3.268341638148E+00
+510.790400E-06,+3.232286401093E+00,+3.268341638148E+00
+510.792000E-06,+3.232286401093E+00,+3.268341638148E+00
+510.793600E-06,+3.232286401093E+00,+3.268341638148E+00
+510.795200E-06,+3.232286401093E+00,+3.268341638148E+00
+510.796800E-06,+3.232286401093E+00,+3.268341638148E+00
+510.798400E-06,+3.232286401093E+00,+3.268341638148E+00
+510.800000E-06,+3.232286401093E+00,+3.268341638148E+00
+510.801600E-06,+3.232286401093E+00,+3.268341638148E+00
+510.803200E-06,+3.232286401093E+00,+3.268341638148E+00
+510.804800E-06,+3.232286401093E+00,+3.268341638148E+00
+510.806400E-06,+3.232286401093E+00,+3.268341638148E+00
+510.808000E-06,+3.232286401093E+00,+3.268341638148E+00
+510.809600E-06,+3.232286401093E+00,+3.268341638148E+00
+510.811200E-06,+3.232286401093E+00,+3.268341638148E+00
+510.812800E-06,+3.232286401093E+00,+3.268341638148E+00
+510.814400E-06,+3.232286401093E+00,+3.268341638148E+00
+510.816000E-06,+3.232286401093E+00,+3.268341638148E+00
+510.817600E-06,+3.232286401093E+00,+3.268341638148E+00
+510.819200E-06,+3.232286401093E+00,+3.268341638148E+00
+510.820800E-06,+3.232286401093E+00,+3.268341638148E+00
+510.822400E-06,+3.232286401093E+00,+3.268341638148E+00
+510.824000E-06,+3.232286401093E+00,+3.268341638148E+00
+510.825600E-06,+3.232286401093E+00,+3.268341638148E+00
+510.827200E-06,+3.232286401093E+00,+3.268341638148E+00
+510.828800E-06,+3.232286401093E+00,+3.268341638148E+00
+510.830400E-06,+3.232286401093E+00,+3.268341638148E+00
+510.832000E-06,+3.232286401093E+00,+3.268341638148E+00
+510.833600E-06,+3.232286401093E+00,+3.268341638148E+00
+510.835200E-06,+3.232286401093E+00,+3.268341638148E+00
+510.836800E-06,+3.232286401093E+00,+3.268341638148E+00
+510.838400E-06,+3.232286401093E+00,+3.268341638148E+00
+510.840000E-06,+3.232286401093E+00,+3.268341638148E+00
+510.841600E-06,+3.232286401093E+00,+3.268341638148E+00
+510.843200E-06,+3.232286401093E+00,+3.268341638148E+00
+510.844800E-06,+3.232286401093E+00,+3.268341638148E+00
+510.846400E-06,+3.232286401093E+00,+3.268341638148E+00
+510.848000E-06,+3.232286401093E+00,+3.268341638148E+00
+510.849600E-06,+3.232286401093E+00,+3.268341638148E+00
+510.851200E-06,+3.232286401093E+00,+3.268341638148E+00
+510.852800E-06,+3.232286401093E+00,+3.268341638148E+00
+510.854400E-06,+3.232286401093E+00,+3.268341638148E+00
+510.856000E-06,+3.232286401093E+00,+3.268341638148E+00
+510.857600E-06,+3.232286401093E+00,+3.268341638148E+00
+510.859200E-06,+3.232286401093E+00,+3.268341638148E+00
+510.860800E-06,+3.232286401093E+00,+3.268341638148E+00
+510.862400E-06,+3.232286401093E+00,+3.268341638148E+00
+510.864000E-06,+3.232286401093E+00,+3.268341638148E+00
+510.865600E-06,+3.232286401093E+00,+3.268341638148E+00
+510.867200E-06,+3.292587910700E+00,+3.268341638148E+00
+510.868800E-06,+3.252386900675E+00,+3.268341638148E+00
+510.870400E-06,+3.232286401093E+00,+3.268341638148E+00
+510.872000E-06,+3.232286401093E+00,+3.268341638148E+00
+510.873600E-06,+3.232286401093E+00,+3.268341638148E+00
+510.875200E-06,+3.232286401093E+00,+3.268341638148E+00
+510.876800E-06,+3.232286401093E+00,+3.268341638148E+00
+510.878400E-06,+3.232286401093E+00,+3.268341638148E+00
+510.880000E-06,+3.232286401093E+00,+3.268341638148E+00
+510.881600E-06,+3.232286401093E+00,+3.268341638148E+00
+510.883200E-06,+3.232286401093E+00,+3.268341638148E+00
+510.884800E-06,+3.232286401093E+00,+3.268341638148E+00
+510.886400E-06,+3.232286401093E+00,+3.268341638148E+00
+510.888000E-06,+3.232286401093E+00,+3.268341638148E+00
+510.889600E-06,+3.232286401093E+00,+3.268341638148E+00
+510.891200E-06,+3.232286401093E+00,+3.268341638148E+00
+510.892800E-06,+3.232286401093E+00,+3.268341638148E+00
+510.894400E-06,+3.232286401093E+00,+3.268341638148E+00
+510.896000E-06,+3.232286401093E+00,+3.268341638148E+00
+510.897600E-06,+3.292587910704E+00,+3.268341638148E+00
+510.899200E-06,+3.252386900671E+00,+3.268341638148E+00
+510.900800E-06,+3.232286401093E+00,+3.268341638148E+00
+510.902400E-06,+3.232286401093E+00,+3.268341638148E+00
+510.904000E-06,+3.232286401093E+00,+3.268341638148E+00
+510.905600E-06,+3.232286401093E+00,+3.268341638148E+00
+510.907200E-06,+3.232286401093E+00,+3.268341638148E+00
+510.908800E-06,+3.232286401093E+00,+3.268341638148E+00
+510.910400E-06,+3.232286401093E+00,+3.268341638148E+00
+510.912000E-06,+3.232286401093E+00,+3.268341638148E+00
+510.913600E-06,+3.232286401093E+00,+3.268341638148E+00
+510.915200E-06,+3.232286401093E+00,+3.268341638148E+00
+510.916800E-06,+3.232286401093E+00,+3.268341638148E+00
+510.918400E-06,+3.232286401093E+00,+3.268341638148E+00
+510.920000E-06,+3.232286401093E+00,+3.268341638148E+00
+510.921600E-06,+3.232286401093E+00,+3.268341638148E+00
+510.923200E-06,+3.232286401093E+00,+3.268341638148E+00
+510.924800E-06,+3.232286401093E+00,+3.268341638148E+00
+510.926400E-06,+3.232286401093E+00,+3.268341638148E+00
+510.928000E-06,+3.232286401093E+00,+3.268341638148E+00
+510.929600E-06,+3.232286401093E+00,+3.268341638148E+00
+510.931200E-06,+3.232286401093E+00,+3.268341638148E+00
+510.932800E-06,+3.232286401093E+00,+3.268341638148E+00
+510.934400E-06,+3.232286401093E+00,+3.268341638148E+00
+510.936000E-06,+3.232286401093E+00,+3.268341638148E+00
+510.937600E-06,+3.232286401093E+00,+3.268341638148E+00
+510.939200E-06,+3.232286401093E+00,+3.268341638148E+00
+510.940800E-06,+3.232286401093E+00,+3.268341638148E+00
+510.942400E-06,+3.232286401093E+00,+3.268341638148E+00
+510.944000E-06,+3.292587910709E+00,+3.268341638148E+00
+510.945600E-06,+3.252386900666E+00,+3.268341638148E+00
+510.947200E-06,+3.232286401093E+00,+3.268341638148E+00
+510.948800E-06,+3.232286401093E+00,+3.268341638148E+00
+510.950400E-06,+3.232286401093E+00,+3.268341638148E+00
+510.952000E-06,+3.232286401093E+00,+3.268341638148E+00
+510.953600E-06,+3.232286401093E+00,+3.268341638148E+00
+510.955200E-06,+3.232286401093E+00,+3.268341638148E+00
+510.956800E-06,+3.292587910710E+00,+3.268341638148E+00
+510.958400E-06,+3.252386900665E+00,+3.268341638148E+00
+510.960000E-06,+3.232286401093E+00,+3.265764650534E+00
+510.961600E-06,+3.232286401093E+00,+3.261641470576E+00
+510.963200E-06,+3.232286401093E+00,+3.257518290617E+00
+510.964800E-06,+3.232286401093E+00,+3.253395110659E+00
+510.966400E-06,+3.232286401093E+00,+3.249271930700E+00
+510.968000E-06,+3.232286401093E+00,+3.245148750742E+00
+510.969600E-06,+3.232286401093E+00,+3.241025570784E+00
+510.971200E-06,+3.232286401093E+00,+3.236902390825E+00
+510.972800E-06,+3.232286401093E+00,+3.232779210867E+00
+510.974400E-06,+3.232286401093E+00,+3.228656030908E+00
+510.976000E-06,+3.232286401093E+00,+3.224532850950E+00
+510.977600E-06,+3.232286401093E+00,+3.220409670991E+00
+510.979200E-06,+3.232286401093E+00,+3.216286491033E+00
+510.980800E-06,+3.232286401093E+00,+3.212163311075E+00
+510.982400E-06,+3.232286401093E+00,+3.208040131116E+00
+510.984000E-06,+3.232286401093E+00,+3.203916951158E+00
+510.985600E-06,+3.232286401093E+00,+3.199793771199E+00
+510.987200E-06,+3.232286401093E+00,+3.195670591241E+00
+510.988800E-06,+3.232286401093E+00,+3.191547411282E+00
+510.990400E-06,+3.232286401093E+00,+3.187939628959E+00
+510.992000E-06,+3.232286401093E+00,+3.187939628959E+00
+510.993600E-06,+3.232286401093E+00,+3.187939628959E+00
+510.995200E-06,+3.232286401093E+00,+3.187939628959E+00
+510.996800E-06,+3.232286401093E+00,+3.187939628959E+00
+510.998400E-06,+3.232286401093E+00,+3.187939628959E+00
+511.000000E-06,+3.232286401093E+00,+3.187939628959E+00
+511.001600E-06,+3.232286401093E+00,+3.187939628959E+00
+511.003200E-06,+3.232286401093E+00,+3.187939628959E+00
+511.004800E-06,+3.232286401093E+00,+3.187939628959E+00
+511.006400E-06,+3.232286401093E+00,+3.187939628959E+00
+511.008000E-06,+3.232286401093E+00,+3.187939628959E+00
+511.009600E-06,+3.232286401093E+00,+3.187939628959E+00
+511.011200E-06,+3.232286401093E+00,+3.187939628959E+00
+511.012800E-06,+3.232286401093E+00,+3.187939628959E+00
+511.014400E-06,+3.232286401093E+00,+3.187939628959E+00
+511.016000E-06,+3.232286401093E+00,+3.187939628959E+00
+511.017600E-06,+3.232286401093E+00,+3.187939628959E+00
+511.019200E-06,+3.232286401093E+00,+3.187939628959E+00
+511.020800E-06,+3.292587910717E+00,+3.187939628959E+00
+511.022400E-06,+3.252386900658E+00,+3.187939628959E+00
+511.024000E-06,+3.232286401093E+00,+3.187939628959E+00
+511.025600E-06,+3.232286401093E+00,+3.187939628959E+00
+511.027200E-06,+3.292587910718E+00,+3.187939628959E+00
+511.028800E-06,+3.252386900657E+00,+3.187939628959E+00
+511.030400E-06,+3.232286401093E+00,+3.187939628959E+00
+511.032000E-06,+3.232286401093E+00,+3.187939628959E+00
+511.033600E-06,+3.232286401093E+00,+3.187939628959E+00
+511.035200E-06,+3.232286401093E+00,+3.187939628959E+00
+511.036800E-06,+3.232286401093E+00,+3.187939628959E+00
+511.038400E-06,+3.232286401093E+00,+3.187939628959E+00
+511.040000E-06,+3.171984891467E+00,+3.187939628959E+00
+511.041600E-06,+3.212185901530E+00,+3.187939628959E+00
+511.043200E-06,+3.232286401093E+00,+3.187939628959E+00
+511.044800E-06,+3.232286401093E+00,+3.187939628959E+00
+511.046400E-06,+3.232286401093E+00,+3.187939628959E+00
+511.048000E-06,+3.232286401093E+00,+3.187939628959E+00
+511.049600E-06,+3.232286401093E+00,+3.187939628959E+00
+511.051200E-06,+3.232286401093E+00,+3.187939628959E+00
+511.052800E-06,+3.232286401093E+00,+3.187939628959E+00
+511.054400E-06,+3.232286401093E+00,+3.187939628959E+00
+511.056000E-06,+3.232286401093E+00,+3.187939628959E+00
+511.057600E-06,+3.232286401093E+00,+3.187939628959E+00
+511.059200E-06,+3.232286401093E+00,+3.187939628959E+00
+511.060800E-06,+3.232286401093E+00,+3.187939628959E+00
+511.062400E-06,+3.232286401093E+00,+3.187939628959E+00
+511.064000E-06,+3.232286401093E+00,+3.187939628959E+00
+511.065600E-06,+3.232286401093E+00,+3.187939628959E+00
+511.067200E-06,+3.232286401093E+00,+3.187939628959E+00
+511.068800E-06,+3.232286401093E+00,+3.187939628959E+00
+511.070400E-06,+3.232286401093E+00,+3.187939628959E+00
+511.072000E-06,+3.232286401093E+00,+3.187939628959E+00
+511.073600E-06,+3.232286401093E+00,+3.187939628959E+00
+511.075200E-06,+3.232286401093E+00,+3.187939628959E+00
+511.076800E-06,+3.232286401093E+00,+3.187939628959E+00
+511.078400E-06,+3.232286401093E+00,+3.187939628959E+00
+511.080000E-06,+3.232286401093E+00,+3.187939628959E+00
+511.081600E-06,+3.232286401093E+00,+3.187939628959E+00
+511.083200E-06,+3.232286401093E+00,+3.187939628959E+00
+511.084800E-06,+3.232286401093E+00,+3.187939628959E+00
+511.086400E-06,+3.232286401093E+00,+3.187939628959E+00
+511.088000E-06,+3.232286401093E+00,+3.187939628959E+00
+511.089600E-06,+3.232286401093E+00,+3.187939628959E+00
+511.091200E-06,+3.232286401093E+00,+3.187939628959E+00
+511.092800E-06,+3.232286401093E+00,+3.187939628959E+00
+511.094400E-06,+3.232286401093E+00,+3.187939628959E+00
+511.096000E-06,+3.232286401093E+00,+3.187939628959E+00
+511.097600E-06,+3.232286401093E+00,+3.187939628959E+00
+511.099200E-06,+3.232286401093E+00,+3.187939628959E+00
+511.100800E-06,+3.232286401093E+00,+3.187939628959E+00
+511.102400E-06,+3.232286401093E+00,+3.187939628959E+00
+511.104000E-06,+3.232286401093E+00,+3.187939628959E+00
+511.105600E-06,+3.232286401093E+00,+3.187939628959E+00
+511.107200E-06,+3.232286401093E+00,+3.187939628959E+00
+511.108800E-06,+3.232286401093E+00,+3.187939628959E+00
+511.110400E-06,+3.292587910727E+00,+3.187939628959E+00
+511.112000E-06,+3.252386900648E+00,+3.187939628959E+00
+511.113600E-06,+3.232286401093E+00,+3.187939628959E+00
+511.115200E-06,+3.232286401093E+00,+3.187939628959E+00
+511.116800E-06,+3.292587910728E+00,+3.187939628959E+00
+511.118400E-06,+3.252386900647E+00,+3.187939628959E+00
+511.120000E-06,+3.232286401093E+00,+3.187939628959E+00
+511.121600E-06,+3.232286401093E+00,+3.187939628959E+00
+511.123200E-06,+3.232286401093E+00,+3.187939628959E+00
+511.124800E-06,+3.292587910729E+00,+3.187939628959E+00
+511.126400E-06,+3.252386900646E+00,+3.187939628959E+00
+511.128000E-06,+3.232286401093E+00,+3.187939628959E+00
+511.129600E-06,+3.232286401093E+00,+3.187939628959E+00
+511.131200E-06,+3.232286401093E+00,+3.187939628959E+00
+511.132800E-06,+3.232286401093E+00,+3.187939628959E+00
+511.134400E-06,+3.232286401093E+00,+3.187939628959E+00
+511.136000E-06,+3.232286401093E+00,+3.187939628959E+00
+511.137600E-06,+3.232286401093E+00,+3.187939628959E+00
+511.139200E-06,+3.232286401093E+00,+3.187939628959E+00
+511.140800E-06,+3.232286401093E+00,+3.187939628959E+00
+511.142400E-06,+3.232286401093E+00,+3.187939628959E+00
+511.144000E-06,+3.232286401093E+00,+3.187939628959E+00
+511.145600E-06,+3.232286401093E+00,+3.187939628959E+00
+511.147200E-06,+3.232286401093E+00,+3.187939628959E+00
+511.148800E-06,+3.232286401093E+00,+3.187939628959E+00
+511.150400E-06,+3.232286401093E+00,+3.187939628959E+00
+511.152000E-06,+3.232286401093E+00,+3.187939628959E+00
+511.153600E-06,+3.232286401093E+00,+3.187939628959E+00
+511.155200E-06,+3.292587910732E+00,+3.187939628959E+00
+511.156800E-06,+3.252386900643E+00,+3.187939628959E+00
+511.158400E-06,+3.232286401093E+00,+3.187939628959E+00
+511.160000E-06,+3.232286401093E+00,+3.187939628959E+00
+511.161600E-06,+3.232286401093E+00,+3.187939628959E+00
+511.163200E-06,+3.232286401093E+00,+3.187939628959E+00
+511.164800E-06,+3.232286401093E+00,+3.187939628959E+00
+511.166400E-06,+3.232286401093E+00,+3.187939628959E+00
+511.168000E-06,+3.232286401093E+00,+3.187939628959E+00
+511.169600E-06,+3.232286401093E+00,+3.187939628959E+00
+511.171200E-06,+3.232286401093E+00,+3.187939628959E+00
+511.172800E-06,+3.232286401093E+00,+3.187939628959E+00
+511.174400E-06,+3.232286401093E+00,+3.187939628959E+00
+511.176000E-06,+3.232286401093E+00,+3.187939628959E+00
+511.177600E-06,+3.232286401093E+00,+3.187939628959E+00
+511.179200E-06,+3.232286401093E+00,+3.187939628959E+00
+511.180800E-06,+3.232286401093E+00,+3.187939628959E+00
+511.182400E-06,+3.232286401093E+00,+3.187939628959E+00
+511.184000E-06,+3.232286401093E+00,+3.187939628959E+00
+511.185600E-06,+3.232286401093E+00,+3.187939628959E+00
+511.187200E-06,+3.232286401093E+00,+3.187939628959E+00
+511.188800E-06,+3.232286401093E+00,+3.187939628959E+00
+511.190400E-06,+3.232286401093E+00,+3.187939628959E+00
+511.192000E-06,+3.232286401093E+00,+3.187939628959E+00
+511.193600E-06,+3.232286401093E+00,+3.187939628959E+00
+511.195200E-06,+3.232286401093E+00,+3.187939628959E+00
+511.196800E-06,+3.232286401093E+00,+3.187939628959E+00
+511.198400E-06,+3.232286401093E+00,+3.187939628959E+00
+511.200000E-06,+3.232286401093E+00,+3.187939628959E+00
+511.201600E-06,+3.232286401093E+00,+3.187939628959E+00
+511.203200E-06,+3.232286401093E+00,+3.187939628959E+00
+511.204800E-06,+3.292587910737E+00,+3.187939628959E+00
+511.206400E-06,+3.312688410282E+00,+3.187939628959E+00
+511.208000E-06,+3.252386900637E+00,+3.187939628959E+00
+511.209600E-06,+3.232286401093E+00,+3.187939628959E+00
+511.211200E-06,+3.232286401093E+00,+3.187939628959E+00
+511.212800E-06,+3.232286401093E+00,+3.187939628959E+00
+511.214400E-06,+3.232286401093E+00,+3.187939628959E+00
+511.216000E-06,+3.232286401093E+00,+3.187939628959E+00
+511.217600E-06,+3.232286401093E+00,+3.187939628959E+00
+511.219200E-06,+3.232286401093E+00,+3.187939628959E+00
+511.220800E-06,+3.232286401093E+00,+3.187939628959E+00
+511.222400E-06,+3.292587910739E+00,+3.187939628959E+00
+511.224000E-06,+3.312688410282E+00,+3.187939628959E+00
+511.225600E-06,+3.312688410282E+00,+3.187939628959E+00
+511.227200E-06,+3.252386900635E+00,+3.187939628959E+00
+511.228800E-06,+3.292587910740E+00,+3.187939628959E+00
+511.230400E-06,+3.252386900635E+00,+3.187939628959E+00
+511.232000E-06,+3.292587910740E+00,+3.187939628959E+00
+511.233600E-06,+3.252386900635E+00,+3.187939628959E+00
+511.235200E-06,+3.232286401093E+00,+3.187939628959E+00
+511.236800E-06,+3.232286401093E+00,+3.187939628959E+00
+511.238400E-06,+3.232286401093E+00,+3.187939628959E+00
+511.240000E-06,+3.232286401093E+00,+3.187939628959E+00
+511.241600E-06,+3.232286401093E+00,+3.187939628959E+00
+511.243200E-06,+3.232286401093E+00,+3.187939628959E+00
+511.244800E-06,+3.292587910742E+00,+3.187939628959E+00
+511.246400E-06,+3.312688410282E+00,+3.187939628959E+00
+511.248000E-06,+3.252386900633E+00,+3.187939628959E+00
+511.249600E-06,+3.232286401093E+00,+3.187939628959E+00
+511.251200E-06,+3.232286401093E+00,+3.187939628959E+00
+511.252800E-06,+3.232286401093E+00,+3.187939628959E+00
+511.254400E-06,+3.232286401093E+00,+3.187939628959E+00
+511.256000E-06,+3.232286401093E+00,+3.187939628959E+00
+511.257600E-06,+3.232286401093E+00,+3.187939628959E+00
+511.259200E-06,+3.232286401093E+00,+3.187939628959E+00
+511.260800E-06,+3.232286401093E+00,+3.187939628959E+00
+511.262400E-06,+3.232286401093E+00,+3.187939628959E+00
+511.264000E-06,+3.232286401093E+00,+3.187939628959E+00
+511.265600E-06,+3.232286401093E+00,+3.187939628959E+00
+511.267200E-06,+3.232286401093E+00,+3.187939628959E+00
+511.268800E-06,+3.232286401093E+00,+3.187939628959E+00
+511.270400E-06,+3.292587910745E+00,+3.187939628959E+00
+511.272000E-06,+3.252386900630E+00,+3.190516616574E+00
+511.273600E-06,+3.232286401093E+00,+3.194639796533E+00
+511.275200E-06,+3.232286401093E+00,+3.198762976491E+00
+511.276800E-06,+3.232286401093E+00,+3.202886156450E+00
+511.278400E-06,+3.232286401093E+00,+3.207009336408E+00
+511.280000E-06,+3.232286401093E+00,+3.211132516366E+00
+511.281600E-06,+3.232286401093E+00,+3.215255696325E+00
+511.283200E-06,+3.232286401093E+00,+3.219378876283E+00
+511.284800E-06,+3.232286401093E+00,+3.223502056242E+00
+511.286400E-06,+3.232286401093E+00,+3.227625236200E+00
+511.288000E-06,+3.232286401093E+00,+3.231748416159E+00
+511.289600E-06,+3.232286401093E+00,+3.235871596117E+00
+511.291200E-06,+3.232286401093E+00,+3.239994776075E+00
+511.292800E-06,+3.232286401093E+00,+3.244117956034E+00
+511.294400E-06,+3.232286401093E+00,+3.248241135992E+00
+511.296000E-06,+3.232286401093E+00,+3.252364315950E+00
+511.297600E-06,+3.232286401093E+00,+3.256487495909E+00
+511.299200E-06,+3.232286401093E+00,+3.260610675867E+00
+511.300800E-06,+3.232286401093E+00,+3.264733855826E+00
+511.302400E-06,+3.232286401093E+00,+3.268341638148E+00
+511.304000E-06,+3.232286401093E+00,+3.268341638148E+00
+511.305600E-06,+3.232286401093E+00,+3.268341638148E+00
+511.307200E-06,+3.232286401093E+00,+3.268341638148E+00
+511.308800E-06,+3.232286401093E+00,+3.268341638148E+00
+511.310400E-06,+3.232286401093E+00,+3.268341638148E+00
+511.312000E-06,+3.232286401093E+00,+3.268341638148E+00
+511.313600E-06,+3.232286401093E+00,+3.268341638148E+00
+511.315200E-06,+3.232286401093E+00,+3.268341638148E+00
+511.316800E-06,+3.232286401093E+00,+3.268341638148E+00
+511.318400E-06,+3.232286401093E+00,+3.268341638148E+00
+511.320000E-06,+3.232286401093E+00,+3.268341638148E+00
+511.321600E-06,+3.232286401093E+00,+3.268341638148E+00
+511.323200E-06,+3.171984891436E+00,+3.268341638148E+00
+511.324800E-06,+3.212185901561E+00,+3.268341638148E+00
+511.326400E-06,+3.232286401093E+00,+3.268341638148E+00
+511.328000E-06,+3.232286401093E+00,+3.268341638148E+00
+511.329600E-06,+3.232286401093E+00,+3.268341638148E+00
+511.331200E-06,+3.232286401093E+00,+3.268341638148E+00
+511.332800E-06,+3.232286401093E+00,+3.268341638148E+00
+511.334400E-06,+3.232286401093E+00,+3.265764650532E+00
+511.336000E-06,+3.232286401093E+00,+3.261641470574E+00
+511.337600E-06,+3.232286401093E+00,+3.257518290615E+00
+511.339200E-06,+3.232286401093E+00,+3.253395110657E+00
+511.340800E-06,+3.232286401093E+00,+3.249271930698E+00
+511.342400E-06,+3.232286401093E+00,+3.245148750740E+00
+511.344000E-06,+3.232286401093E+00,+3.241025570781E+00
+511.345600E-06,+3.232286401093E+00,+3.236902390823E+00
+511.347200E-06,+3.232286401093E+00,+3.232779210865E+00
